Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
b82ddae6,RIDER_149,8,14,0,5,High,-0.6,100
88d52f7b,RIDER_122,7,23,1,0,Medium,7.7,90
31e7d725,RIDER_032,9,14,1,10,Low,-0.1,70
a9324e0d,RIDER_119,8,9,0,10,High,1.8,100
5488cf60,RIDER_039,9,9,0,1,Medium,1.5,78
f326c609,RIDER_012,9,17,0,2,Low,-2.4,73
a3505abe,RIDER_018,6,15,1,4,High,1.6,82
8a2bff3c,RIDER_149,2,10,0,9,Medium,1.2,100
f793975a,RIDER_141,7,17,1,0,Medium,-1.7,79
3ebd1345,RIDER_149,3,9,1,9,Low,1.4,43
28239385,RIDER_126,7,4,0,4,Medium,-2.7,92
754a8742,RIDER_136,9,14,1,4,Medium,1.8,79
0d6c8e38,RIDER_046,2,3,1,3,Low,1.7,29
8cdf3524,RIDER_104,6,21,1,2,Low,9.9,82
df3a48f3,RIDER_135,6,12,0,6,Medium,-1.2,100
7bbd4678,RIDER_086,9,22,1,10,Medium,5.2,95
def92e06,RIDER_150,9,1,1,6,High,-3.8,80
48d58348,RIDER_089,5,1,1,0,High,11.9,78
e6650ff9,RIDER_022,5,13,1,6,High,3.6,76
1578aac5,RIDER_092,9,14,0,2,Medium,3.0,83
7ddb53fb,RIDER_029,8,16,1,2,Medium,4.4,88
e9d57b76,RIDER_013,7,7,0,5,Low,2.3,88
d5871b8c,RIDER_002,8,10,0,5,Low,0.3,92
9a771948,RIDER_029,6,15,1,10,Medium,-1.7,63
c4e26690,RIDER_027,3,8,1,3,Medium,2.8,42
cea56dd4,RIDER_050,7,11,1,4,Medium,7.0,76
7e098a56,RIDER_095,8,24,0,2,Medium,-5.5,77
4b238148,RIDER_088,8,14,1,2,Low,10.9,81
5ae7d477,RIDER_044,1,13,1,8,Low,-1.4,44
bb0f26a8,RIDER_022,7,23,1,4,High,3.2,95
2f659b08,RIDER_097,3,13,1,0,Low,-0.9,47
890a093a,RIDER_003,2,9,0,8,Medium,1.8,98
42b3cb11,RIDER_118,2,17,0,9,High,3.3,100
0feae570,RIDER_019,8,18,1,5,Low,1.3,71
94f8244c,RIDER_023,9,19,0,8,Low,2.7,100
dd3b92ef,RIDER_030,3,13,0,10,Medium,2.4,100
6cd5c27f,RIDER_039,3,12,1,6,Medium,4.3,57
1c3d27fe,RIDER_108,6,21,1,10,Medium,4.0,76
39446640,RIDER_111,1,20,0,9,Medium,-6.7,100
324fd245,RIDER_025,6,20,0,9,Medium,0.7,100
6e54900b,RIDER_128,3,8,1,6,Medium,7.4,52
d27b86b9,RIDER_111,4,24,1,4,High,5.4,90
01688e12,RIDER_136,9,11,0,6,High,-2.5,100
fc47266f,RIDER_106,3,7,1,9,Medium,0.5,49
e9f7bab9,RIDER_144,1,1,0,3,Medium,1.1,50
837ff4a3,RIDER_072,3,10,0,10,Medium,1.0,100
58d82b28,RIDER_129,7,15,0,10,Medium,1.4,100
c51a30ae,RIDER_108,7,4,0,5,Medium,-0.0,86
f78c7208,RIDER_005,5,1,1,1,Low,-1.9,38
e29e36bd,RIDER_003,1,11,0,9,Low,10.5,100
881d8f30,RIDER_132,8,5,1,2,Medium,2.7,71
9b6c3f01,RIDER_104,8,19,0,1,Medium,1.1,84
e816c9f4,RIDER_064,2,19,1,9,Medium,5.0,71
8d934fc7,RIDER_106,3,4,1,1,Medium,-4.2,41
44a65c5d,RIDER_098,4,2,1,6,High,4.2,63
33fc25e7,RIDER_010,1,7,0,4,Medium,-3.9,70
dc452ae7,RIDER_149,4,13,1,5,Low,3.4,57
b4135bb1,RIDER_128,5,20,1,2,Medium,-1.5,71
b7a1d472,RIDER_046,3,21,0,9,Medium,4.8,100
ee9b81c2,RIDER_066,2,12,0,4,Medium,12.6,97
e2cc126b,RIDER_112,6,2,1,4,Low,2.6,43
4ed6629a,RIDER_013,8,22,1,10,Medium,-4.0,78
f1aa8c3a,RIDER_137,7,9,1,3,Low,-0.6,58
d9db3250,RIDER_086,1,16,0,9,Medium,3.4,100
2b50e252,RIDER_090,4,8,0,3,Low,7.1,68
fbe33bd8,RIDER_058,3,24,0,7,High,-2.5,100
754b3238,RIDER_054,6,18,1,5,Medium,9.5,76
0bd768ce,RIDER_012,9,4,1,10,High,4.5,84
c2434f91,RIDER_014,9,24,0,1,Low,2.0,86
61201566,RIDER_121,7,11,1,1,Medium,5.5,70
c1d1e5ce,RIDER_121,9,17,1,1,Low,-3.1,83
a4cb0cbf,RIDER_020,8,8,1,5,Medium,-1.7,65
715d9efe,RIDER_075,5,19,1,0,Low,-3.5,57
4d63b6a5,RIDER_144,9,8,0,2,High,11.0,100
ea357ae8,RIDER_070,7,6,1,0,Medium,2.1,61
27a84d1b,RIDER_056,5,23,0,3,Low,2.7,96
5e64c7d2,RIDER_101,8,2,1,0,Medium,6.5,75
4941e37c,RIDER_132,7,15,1,8,Medium,-3.7,71
8d7bec38,RIDER_111,9,1,1,10,Low,-1.3,62
1b7945c7,RIDER_125,1,6,1,10,Medium,3.4,45
7bf9743e,RIDER_132,9,19,1,5,Medium,8.7,97
1346db69,RIDER_020,7,4,0,7,Medium,5.5,100
18b8bd7d,RIDER_138,1,13,1,1,Medium,3.4,46
46386828,RIDER_024,1,15,1,5,Low,3.0,44
089085ec,RIDER_037,5,9,1,3,Medium,6.5,63
2d6d58e1,RIDER_054,8,3,1,6,Medium,-1.9,61
acc079f8,RIDER_103,9,2,1,7,Low,3.2,60
21c9fa23,RIDER_149,6,16,1,5,Low,3.9,64
2a2e1872,RIDER_038,8,18,1,0,Medium,0.9,83
1c7d7bb3,RIDER_004,6,18,0,7,Medium,1.5,100
9ffd8a4d,RIDER_057,6,6,0,10,Low,-4.4,100
09b28725,RIDER_020,4,18,1,0,Low,-0.2,54
fb3475f1,RIDER_017,5,11,0,8,Low,-7.5,98
6c1381fa,RIDER_119,2,7,1,1,Medium,4.7,47
39695ea5,RIDER_071,3,23,1,10,Low,2.5,62
0b944fae,RIDER_004,3,23,1,9,Medium,1.5,65
311cfbdf,RIDER_014,5,14,1,5,Low,3.0,55
5e1af147,RIDER_003,5,18,0,7,Medium,3.2,100
66c29a0a,RIDER_080,6,7,1,4,Low,0.6,52
fd95e534,RIDER_055,5,10,1,1,Medium,-3.6,59
e19dc5f9,RIDER_132,6,8,1,4,Medium,4.0,69
cf8a2893,RIDER_120,8,24,1,0,Medium,-2.0,83
8d330038,RIDER_024,2,14,0,7,Low,3.4,91
bff8cf12,RIDER_082,4,18,1,7,High,7.2,82
57a90bee,RIDER_147,6,5,0,1,Low,9.1,62
c5b1a856,RIDER_060,5,14,0,5,Low,3.5,86
d92a5ce8,RIDER_147,1,22,1,10,Low,0.8,52
914549b2,RIDER_049,9,22,1,7,High,0.1,93
4541e570,RIDER_063,3,22,1,9,Low,3.4,55
dadeab63,RIDER_110,2,10,1,7,Medium,-5.8,44
58a26908,RIDER_150,9,15,0,6,Low,-1.2,100
f2f19193,RIDER_109,7,6,1,2,Medium,-1.0,58
87cbdf77,RIDER_076,5,9,1,10,Medium,3.6,64
dc161493,RIDER_030,6,10,0,3,Medium,1.8,72
5eeb38ab,RIDER_058,4,23,1,0,High,2.6,76
15f65c4f,RIDER_117,1,17,1,8,Medium,1.5,45
bac4efbd,RIDER_100,4,1,1,9,High,1.1,51
3ff3bd80,RIDER_019,9,14,1,9,Medium,3.2,88
323c444b,RIDER_094,1,4,1,1,Medium,4.8,41
769965d8,RIDER_113,3,2,0,9,Low,6.3,99
b554902f,RIDER_146,5,3,1,6,Medium,1.9,56
1422eb10,RIDER_063,7,7,0,7,Medium,6.2,100
0623f267,RIDER_116,9,23,1,3,Medium,8.4,100
b28f125b,RIDER_113,6,14,1,10,High,-0.4,85
afa11879,RIDER_047,3,12,0,10,Low,5.2,100
2b1460f0,RIDER_057,7,19,1,9,Medium,-0.3,73
eed86031,RIDER_118,4,18,1,0,Medium,6.9,75
6ab08d0a,RIDER_045,3,15,0,4,Low,2.8,76
2fd519a8,RIDER_145,7,1,1,9,Medium,0.4,56
75195b6c,RIDER_004,7,3,1,9,Medium,-1.6,54
80117de9,RIDER_148,4,15,0,5,High,-0.3,100
8049cd18,RIDER_047,7,4,0,6,Medium,1.4,100
d7857341,RIDER_143,2,15,1,0,High,6.5,71
4d026e2a,RIDER_047,1,10,1,3,Medium,0.8,38
a5715fd3,RIDER_078,2,6,1,4,Medium,0.2,42
1faab88e,RIDER_124,4,13,1,4,Medium,9.1,65
dd7cd39e,RIDER_075,8,7,0,6,Low,0.4,95
048ee335,RIDER_103,3,22,1,3,Medium,-2.6,65
c4bc18bb,RIDER_137,6,1,1,9,Medium,-3.5,50
c68ce51f,RIDER_090,6,22,1,6,High,-0.9,93
b0cd621c,RIDER_144,9,11,1,7,Medium,2.0,76
7295820b,RIDER_069,9,14,1,1,Medium,2.1,79
ed985692,RIDER_061,4,6,1,0,Low,-0.5,42
17fbcefd,RIDER_138,9,5,1,9,Medium,-4.2,63
234defec,RIDER_050,6,19,1,9,High,-1.5,87
cc7af0c0,RIDER_003,2,19,1,0,Low,-3.3,46
313b1061,RIDER_107,6,13,1,0,Low,-10.0,53
f409ffd1,RIDER_113,2,7,0,8,Medium,-7.3,87
ad06d3a9,RIDER_094,8,8,0,3,Low,3.2,82
1ad39134,RIDER_118,4,14,1,8,Medium,0.8,53
4a945995,RIDER_081,5,19,1,6,Medium,4.4,83
a3800593,RIDER_109,8,19,0,6,Medium,-0.7,100
635e311b,RIDER_051,8,23,1,1,Low,-0.4,79
319beaad,RIDER_147,6,12,0,1,Medium,-1.4,59
d46650fb,RIDER_035,4,23,0,4,Medium,-1.6,90
ff268350,RIDER_046,1,9,1,9,Low,-1.0,33
f388a313,RIDER_069,7,14,1,0,Medium,8.9,80
cb18ce3a,RIDER_093,8,6,1,6,Low,1.6,58
ea7003f5,RIDER_064,9,15,1,10,Medium,-1.2,82
d7fbc89c,RIDER_049,2,13,0,6,Medium,5.8,93
ca2118ce,RIDER_149,1,7,0,10,Low,1.9,93
fb6c1870,RIDER_074,4,11,1,7,Medium,6.3,58
cf6d3a2e,RIDER_005,5,10,1,6,Low,4.0,58
7b06b3b3,RIDER_100,1,1,1,7,Medium,2.5,37
ee07fcb7,RIDER_070,5,7,1,2,Medium,3.2,66
884506f7,RIDER_090,6,18,1,2,Low,3.5,67
2352594a,RIDER_004,3,23,0,7,Low,-3.1,100
08ef9381,RIDER_126,7,3,1,8,High,2.5,78
4490a2fa,RIDER_039,6,9,1,9,Medium,3.1,65
149858df,RIDER_129,4,5,1,3,High,3.6,68
adb704c3,RIDER_024,3,23,1,7,Medium,0.0,66
17f1a76a,RIDER_057,5,24,1,0,Medium,6.8,87
e2998425,RIDER_100,3,13,1,1,Medium,2.9,52
c6ee130e,RIDER_070,9,16,1,9,Medium,0.3,75
1539e516,RIDER_041,9,16,0,9,Medium,3.6,100
258b1a68,RIDER_060,6,12,1,9,High,6.2,85
11fd071b,RIDER_108,6,18,1,8,Low,-0.9,63
c9b6bd56,RIDER_057,4,11,0,1,Medium,-1.4,46
912c6987,RIDER_031,4,17,0,1,Medium,5.3,74
10e86642,RIDER_084,2,7,1,7,Medium,5.9,47
a079a73f,RIDER_036,4,15,1,4,Medium,1.6,52
68f6f846,RIDER_108,8,6,0,4,High,1.3,100
af63f493,RIDER_106,2,6,1,10,High,5.6,59
30c25369,RIDER_086,9,18,1,5,Low,-1.2,79
5f863e2c,RIDER_135,1,19,1,7,Medium,-7.5,61
dc73c274,RIDER_014,2,20,1,7,Medium,2.4,57
c0feaf90,RIDER_120,2,19,1,8,Medium,2.5,58
b16f5631,RIDER_138,6,2,1,9,Low,5.7,50
6b4b9102,RIDER_080,7,3,0,10,Low,5.2,100
308479dc,RIDER_144,3,14,0,2,High,8.7,73
317ff8f1,RIDER_106,9,22,0,8,Medium,3.1,100
83b27efb,RIDER_070,5,4,1,10,Medium,10.8,70
f1ffcdbe,RIDER_044,5,22,1,2,Medium,6.7,78
783d9374,RIDER_073,4,17,1,0,Low,2.4,56
ef9a6109,RIDER_045,9,6,1,10,Medium,6.3,87
90c6a624,RIDER_107,8,19,1,4,Medium,-1.6,73
a4aa887a,RIDER_084,4,9,1,6,Medium,0.9,53
e120884d,RIDER_082,4,4,1,2,Low,1.4,38
c92797a9,RIDER_107,2,7,1,8,High,1.2,52
002d2e5b,RIDER_021,9,4,1,0,Medium,5.4,66
b48d19f1,RIDER_007,3,11,0,5,Low,6.4,83
a267287b,RIDER_070,4,22,1,5,Medium,5.1,67
0f716d6c,RIDER_127,7,23,0,7,Medium,-0.5,100
2c2c827c,RIDER_143,8,2,0,2,Medium,4.7,69
f2294291,RIDER_148,8,10,1,4,Medium,6.9,87
c2fa1b26,RIDER_143,4,6,0,10,Medium,4.9,100
536eb255,RIDER_149,7,8,0,9,Low,-3.6,100
063a597b,RIDER_120,1,15,1,10,High,-1.9,61
ed9f1662,RIDER_128,6,13,1,4,Low,4.2,68
b2a7b4f3,RIDER_142,6,22,1,7,Low,6.7,78
d71d7998,RIDER_057,6,2,1,6,Medium,-1.9,50
d1594d4c,RIDER_058,2,20,1,2,Medium,2.0,65
0b3844f1,RIDER_021,8,1,1,6,Low,2.2,56
54f13f0c,RIDER_082,5,15,1,9,Medium,-2.0,55
65289c7f,RIDER_069,5,7,1,7,Medium,3.1,59
255f07cb,RIDER_131,2,24,1,4,Medium,3.6,63
edf492df,RIDER_087,4,18,1,10,Low,2.7,68
8db9ce0d,RIDER_049,9,10,0,4,Low,6.0,98
f3bacbd6,RIDER_147,9,15,1,10,Medium,1.8,82
16cbd263,RIDER_115,6,5,1,0,High,4.8,79
f5d9176b,RIDER_089,9,24,1,7,Low,3.7,100
32ce3721,RIDER_085,4,11,1,5,Medium,4.6,60
ee88307c,RIDER_128,1,8,1,5,High,0.1,45
abd9d77e,RIDER_140,2,21,1,4,Low,4.1,51
8fe0c82c,RIDER_117,1,8,0,4,High,6.7,78
91835b7d,RIDER_127,8,6,1,2,High,5.8,87
042b9eb8,RIDER_071,9,15,1,2,Low,6.9,85
e682ed3e,RIDER_086,6,15,1,1,Low,2.8,58
e1228ada,RIDER_033,2,5,1,8,High,8.4,61
3a15ed05,RIDER_081,6,13,0,7,Medium,0.9,100
7ab94218,RIDER_061,9,14,1,10,Low,1.0,70
5535b55d,RIDER_061,3,11,0,2,Medium,9.0,65
5a5cd18c,RIDER_098,9,20,1,4,Low,3.9,83
1e067c24,RIDER_028,2,21,1,9,High,5.7,83
86b937b0,RIDER_043,5,12,1,4,Low,-4.9,45
8b49ae5e,RIDER_086,2,20,1,7,Medium,3.5,60
f9de5811,RIDER_017,7,1,0,5,Medium,3.1,84
febc0f92,RIDER_098,9,3,1,6,High,4.3,87
e37d9b59,RIDER_098,7,8,1,4,High,4.2,81
45fad55e,RIDER_065,5,23,1,0,Medium,0.7,73
6bcb87df,RIDER_074,4,12,1,7,High,11.8,82
be5af4ab,RIDER_085,4,15,1,3,Medium,-1.1,63
439d3c94,RIDER_005,8,23,1,4,Medium,1.1,92
fe055810,RIDER_002,1,3,1,0,Medium,5.8,41
269ffbf0,RIDER_022,5,22,1,2,High,-2.0,82
800574cd,RIDER_112,2,8,1,1,Medium,1.8,45
ef7be0b0,RIDER_057,9,24,0,1,Low,5.1,93
7ee5fefc,RIDER_066,7,19,1,0,Low,0.2,68
1afa5daa,RIDER_074,8,20,0,5,High,-0.7,100
6fdeca03,RIDER_098,6,6,1,7,High,3.8,72
a986ce8e,RIDER_144,9,18,1,2,Medium,2.7,89
f62fa523,RIDER_112,6,11,1,0,Medium,-0.4,61
35a6d183,RIDER_125,7,12,0,9,High,2.6,100
adeee764,RIDER_086,7,23,1,1,Low,2.0,74
083cda7a,RIDER_076,9,2,1,2,Low,6.0,70
cba72210,RIDER_088,8,5,0,5,Medium,-1.8,94
78a45311,RIDER_038,1,4,0,2,Low,-1.3,24
c9ccb492,RIDER_059,4,9,0,8,Medium,1.1,100
9c387d39,RIDER_138,7,13,1,0,Low,1.0,57
d9be9d07,RIDER_099,8,13,1,6,Medium,5.9,79
f86c748b,RIDER_063,7,15,1,9,Low,2.7,78
b686f1f1,RIDER_049,3,2,0,7,Low,4.7,87
06d05a2c,RIDER_032,4,23,1,8,Low,7.8,64
b4287496,RIDER_135,7,13,1,7,Medium,-1.2,67
a25d85a0,RIDER_021,8,7,0,4,Low,7.8,95
fe25ed9e,RIDER_020,7,23,1,0,Low,2.1,80
2f91815b,RIDER_127,6,17,1,0,Medium,-7.2,73
98197594,RIDER_068,9,8,1,7,Low,3.0,70
e38cddc8,RIDER_110,9,18,1,6,Low,-3.5,71
d7bf7713,RIDER_116,7,15,1,4,Medium,-3.3,78
3b1146a1,RIDER_143,8,15,1,9,High,-2.0,92
031ba780,RIDER_120,6,5,1,2,Medium,1.7,56
26d452de,RIDER_079,1,2,1,8,Medium,-3.0,40
4de288e8,RIDER_116,1,16,1,3,High,7.1,68
37773ee4,RIDER_092,6,5,0,5,Low,6.5,93
1af90d72,RIDER_014,2,23,1,10,Medium,12.4,87
a221493c,RIDER_125,8,6,1,3,Medium,1.7,68
a74fc8d2,RIDER_058,1,12,1,8,Medium,0.1,39
f1c12ea3,RIDER_028,2,5,1,3,Medium,2.9,45
d2aea148,RIDER_026,8,20,0,7,Medium,5.5,100
bfe114c5,RIDER_113,6,8,1,10,High,7.2,87
dc67c646,RIDER_066,2,11,1,2,High,-0.4,60
a05ef092,RIDER_131,2,14,0,7,Low,6.0,99
44dcfe7c,RIDER_044,7,24,1,10,Low,6.0,80
9ec045ee,RIDER_097,5,17,1,2,Low,13.8,82
f65c63a6,RIDER_042,5,10,0,10,Low,7.7,100
3dcbdb2f,RIDER_006,8,2,0,4,Medium,9.5,100
22234cf4,RIDER_023,7,3,1,0,Medium,10.0,75
6a2ff997,RIDER_089,9,13,1,5,High,-0.6,81
1ae4d0ca,RIDER_123,4,17,0,10,Low,-1.0,100
0347bb9f,RIDER_147,4,3,1,1,Low,6.0,45
60abe841,RIDER_051,2,10,0,2,High,0.6,54
d4cacd59,RIDER_011,3,8,0,10,Medium,5.1,100
e0355af3,RIDER_012,1,4,1,0,Medium,1.7,29
e3b74b97,RIDER_074,1,13,1,10,Medium,3.7,55
783b4ba9,RIDER_008,7,7,1,5,Low,3.3,62
c8e778a5,RIDER_041,5,7,1,4,Medium,4.9,69
b0b47155,RIDER_085,3,16,1,9,Medium,-2.7,54
2ebfe98d,RIDER_072,7,5,0,1,Low,-3.1,51
b9ae740d,RIDER_055,2,17,1,10,Low,1.6,50
4e5530d9,RIDER_137,3,10,1,7,High,2.5,68
46f463fe,RIDER_047,1,4,0,8,Medium,8.7,100
5e0bd349,RIDER_143,8,23,1,2,Medium,3.7,96
fe39589a,RIDER_104,2,14,1,5,Medium,3.0,60
cdd701c7,RIDER_042,7,5,1,5,Medium,1.0,65
4e7662fa,RIDER_060,9,2,1,9,Low,4.1,66
182da7e9,RIDER_012,6,14,0,5,High,1.1,100
354e6c9e,RIDER_130,2,24,0,7,Medium,-2.7,100
55512527,RIDER_007,2,18,1,4,Medium,6.3,66
86a2efc3,RIDER_080,9,24,1,9,Medium,0.0,89
c7c3770d,RIDER_131,8,11,0,9,Medium,0.3,100
d3fe40cc,RIDER_109,9,16,0,7,Low,-3.7,100
48e17937,RIDER_003,4,18,1,2,Medium,3.5,63
3e29e367,RIDER_027,4,16,0,6,Medium,8.8,100
31f7f51e,RIDER_114,2,21,1,0,Low,-4.8,50
8a98441e,RIDER_107,1,4,1,3,Medium,-4.4,33
a881e6fa,RIDER_040,4,1,0,4,High,3.6,88
06d7e0c8,RIDER_129,8,14,1,6,Low,3.1,74
ce6bddb8,RIDER_008,2,12,1,5,Low,0.1,39
96669135,RIDER_101,8,24,1,5,Medium,-0.2,87
b5ddc5dd,RIDER_124,1,10,1,1,Low,3.2,35
0bac28a6,RIDER_107,1,19,1,10,High,-5.6,63
66f3557f,RIDER_101,4,4,1,1,Medium,-3.2,41
a2585523,RIDER_004,7,20,1,1,High,-2.0,89
88c0eb01,RIDER_110,9,21,1,9,Medium,0.4,89
ec77ab08,RIDER_019,5,3,0,7,Low,0.5,81
c27d2ecb,RIDER_032,2,4,1,6,Medium,-8.4,39
864317cc,RIDER_137,7,15,1,0,Medium,-3.2,71
9c8b8fbb,RIDER_012,2,11,1,8,High,4.3,63
f454ae89,RIDER_139,9,16,0,10,High,4.0,100
2e56e1ac,RIDER_046,9,4,0,10,Medium,5.5,100
a285b0de,RIDER_119,3,6,1,7,Low,4.1,42
6be57fa3,RIDER_016,8,8,1,8,Medium,1.6,68
5ad5446f,RIDER_129,4,13,0,3,Low,-1.9,71
2ae5df6b,RIDER_063,3,23,1,4,Low,-1.9,58
234828be,RIDER_109,1,20,1,10,Medium,-1.4,48
795dca3a,RIDER_119,5,4,1,4,Low,5.3,49
f0a3ef48,RIDER_021,4,5,1,10,High,4.1,60
0f4f2229,RIDER_013,1,10,0,8,Low,-1.9,80
4c049bd6,RIDER_004,8,5,0,7,Medium,3.5,100
6789818c,RIDER_102,8,12,1,9,Medium,4.5,83
f226fbae,RIDER_059,8,1,1,5,High,4.0,77
b9d7beac,RIDER_128,3,24,1,10,Medium,5.6,72
12f2320d,RIDER_027,6,10,1,9,Medium,2.2,68
36d5223f,RIDER_069,7,5,0,10,Medium,0.9,100
d086d052,RIDER_025,9,19,0,9,High,2.3,100
aca90d2c,RIDER_131,5,19,1,0,Low,6.1,68
ca0edf2d,RIDER_097,9,20,1,6,Medium,5.0,93
a7eb64f4,RIDER_025,6,12,1,8,High,2.4,78
860fbef9,RIDER_148,4,23,0,3,High,6.6,100
779cd45c,RIDER_126,1,16,1,3,Low,9.4,55
94ca738d,RIDER_133,1,5,1,4,Medium,12.2,46
fe1a7f95,RIDER_009,5,17,0,7,Medium,12.2,100
b054222c,RIDER_116,3,14,0,10,Medium,14.9,100
1718fbba,RIDER_134,5,12,0,4,Medium,7.4,96
e67b5240,RIDER_060,5,13,1,3,Low,-8.7,60
030a4e64,RIDER_121,1,21,1,7,High,2.8,72
e9675fa5,RIDER_139,8,14,1,10,Low,-3.9,65
3660efa1,RIDER_108,5,5,0,4,High,8.7,100
45c5a84f,RIDER_108,5,22,0,7,High,0.7,100
0e57a847,RIDER_131,9,23,1,0,Low,3.8,89
1fbb9983,RIDER_076,8,5,1,2,Medium,1.4,63
4c4a2dde,RIDER_030,1,18,0,6,Low,9.2,93
8ec4cfc9,RIDER_021,3,14,1,0,Low,-2.7,46
9a25ab4b,RIDER_034,7,18,1,10,High,4.8,94
9b7d0c80,RIDER_041,1,20,1,4,Low,-2.2,41
fbad5ba7,RIDER_051,1,1,0,5,Medium,-6.5,68
2d30b94d,RIDER_082,5,7,1,0,High,2.8,69
1aa08e8c,RIDER_058,9,17,0,6,Low,-2.9,100
c68b3042,RIDER_075,6,3,0,8,Medium,-4.0,100
de93b2f3,RIDER_023,2,10,1,8,Medium,-4.3,44
8cbdf9d4,RIDER_128,9,7,0,2,Medium,0.4,74
6456fd1c,RIDER_150,6,12,1,3,High,5.7,85
497625f2,RIDER_017,5,22,1,0,Medium,-3.8,71
bad11766,RIDER_069,5,15,1,3,Medium,6.3,73
0d524bc6,RIDER_108,3,23,0,4,High,-0.2,100
9a765cf4,RIDER_139,6,21,1,6,High,-2.3,84
60fdfb5b,RIDER_094,4,16,0,4,Medium,6.9,93
bac7afe3,RIDER_015,2,8,0,7,Medium,5.9,100
10cf8ff6,RIDER_091,3,6,1,6,Medium,5.3,48
75c61450,RIDER_033,9,4,1,0,High,2.9,82
67ea6005,RIDER_125,9,11,0,1,Medium,-2.3,78
e597a75e,RIDER_016,6,17,1,6,Low,7.0,70
5a5ab992,RIDER_066,9,2,0,2,Medium,2.1,73
c7f3fc99,RIDER_047,4,6,0,1,Medium,2.5,49
f9c7fe2a,RIDER_148,5,4,1,10,Medium,3.6,53
3fc3a4a4,RIDER_124,6,3,0,8,Medium,6.0,100
570f7fde,RIDER_001,9,7,1,9,Medium,-4.5,71
4302d170,RIDER_087,5,7,0,7,Low,1.8,89
b21edca1,RIDER_128,8,16,1,7,Low,0.2,80
b9e4bed3,RIDER_067,1,2,0,2,Medium,7.9,41
a4d8af44,RIDER_004,5,8,1,10,Low,8.9,59
91106ad3,RIDER_047,1,15,0,9,High,3.2,100
c10cc503,RIDER_038,6,16,1,8,Low,-3.3,62
6321196b,RIDER_143,7,1,1,7,Medium,-0.4,56
ef582611,RIDER_021,5,10,1,1,Low,-8.1,57
ca2bdbe1,RIDER_057,1,7,0,6,Low,6.1,75
e5e9fe28,RIDER_117,6,16,1,7,Low,-0.3,65
70571f74,RIDER_046,5,10,0,6,Medium,6.8,100
0eceb61e,RIDER_142,6,12,0,8,Medium,-0.2,100
1deffbf7,RIDER_145,7,17,0,6,Low,1.2,100
77e47673,RIDER_039,7,13,1,6,Medium,0.5,72
2a37c1c1,RIDER_137,2,12,1,0,Medium,-4.4,47
ed9bd451,RIDER_099,3,15,1,1,Medium,-4.5,53
82311ddb,RIDER_077,6,14,0,4,Low,9.9,94
3d2eb7ef,RIDER_115,3,19,0,10,High,-1.0,100
3c400c90,RIDER_134,2,19,1,0,Low,5.0,53
1d631f78,RIDER_091,4,14,1,9,High,12.5,87
be9ebbd3,RIDER_098,5,18,1,6,Low,0.3,62
f772203f,RIDER_120,9,5,1,4,Medium,3.8,73
22f98036,RIDER_046,3,20,0,4,Medium,3.2,96
a385c069,RIDER_038,3,6,1,7,Medium,3.3,43
f91a2531,RIDER_142,6,18,0,8,Medium,4.0,100
7b5a4e8c,RIDER_100,5,14,1,9,Low,-2.8,50
36a4ba2b,RIDER_072,6,4,1,0,Medium,-3.8,50
02ca53b0,RIDER_035,7,23,0,9,Low,1.9,100
8381f839,RIDER_147,3,1,0,3,Medium,7.6,70
6e671262,RIDER_030,5,13,1,10,High,5.7,83
19d71de5,RIDER_078,8,11,1,1,Medium,-3.7,76
8f76bf52,RIDER_084,4,3,1,8,Medium,4.3,45
9882f0df,RIDER_113,2,17,1,8,Low,3.0,46
d381bf11,RIDER_025,4,18,1,0,Medium,2.6,66
72ba77e8,RIDER_088,2,10,0,2,Low,2.5,46
1a6b557c,RIDER_014,3,16,1,9,Low,3.2,45
c055698b,RIDER_102,4,21,1,7,Low,1.9,61
1f9b6554,RIDER_150,4,13,1,1,High,-0.4,68
9d08f662,RIDER_083,9,20,1,1,High,1.1,92
d66c7864,RIDER_110,6,12,1,1,High,-5.4,80
d0f73fa5,RIDER_131,9,4,0,4,High,4.1,100
b0b9a8a0,RIDER_019,4,8,1,8,Medium,4.0,61
1300bc85,RIDER_028,9,12,0,6,Low,8.6,100
08736cdb,RIDER_071,9,19,1,6,Medium,4.4,90
f6fdc5db,RIDER_063,6,15,0,1,Medium,1.2,74
07416d73,RIDER_073,5,16,1,1,Medium,3.9,67
9afe255e,RIDER_124,3,12,0,4,Medium,0.7,80
2ac2d6d7,RIDER_119,5,20,1,6,Medium,-0.7,62
505c85cf,RIDER_121,3,18,1,6,Medium,-7.6,59
f7c0ed8b,RIDER_019,5,22,1,8,Low,3.6,71
91d13735,RIDER_142,5,12,0,2,Medium,4.0,70
171f4ef0,RIDER_120,2,16,1,0,Low,7.2,54
083b65d0,RIDER_061,9,20,1,8,Low,7.8,86
8d775413,RIDER_030,7,11,1,0,High,3.4,82
da0e3ae5,RIDER_009,6,22,1,7,Medium,-3.0,69
af7a2e04,RIDER_064,5,20,1,4,High,-2.8,79
1fb55166,RIDER_120,4,14,1,7,Medium,2.9,61
5ecb8250,RIDER_052,8,2,0,6,Medium,5.6,100
047b1db6,RIDER_089,2,13,0,8,High,5.8,100
