Delivery_ID,Rider_ID,Shift_Hour,Cumulative_Deliveries,Has_Elevator,Building_Floor,Traffic_Density,Delay_From_Target_Min,Burnout_Score
b55fcdd3,RIDER_082,8,24,1,7,Medium,5.4,100
5a72e446,RIDER_035,7,19,0,6,Medium,-1.3,100
1f38659e,RIDER_134,9,8,1,5,High,-2.2,82
75730988,RIDER_067,6,6,0,6,High,-1.1,100
96a3538f,RIDER_080,4,4,1,4,Low,-1.2,41
e5026250,RIDER_007,6,7,1,7,Medium,-2.5,56
2ec1528a,RIDER_014,4,14,1,1,Medium,3.3,55
e3036a19,RIDER_073,7,13,0,4,Low,3.2,96
7de5c15b,RIDER_143,9,21,0,6,High,-3.0,100
628839fd,RIDER_149,3,5,0,8,Medium,10.2,100
437ac293,RIDER_066,3,9,0,9,Medium,-2.0,100
e09f4110,RIDER_091,2,3,1,0,Low,-6.1,30
874772b8,RIDER_130,1,10,0,10,Medium,4.6,100
bf23a770,RIDER_020,1,15,0,8,Low,1.9,88
17a1c6ce,RIDER_010,3,20,1,2,High,0.5,64
e3528b83,RIDER_025,7,21,1,0,Medium,2.5,89
44ed64c5,RIDER_025,9,17,1,6,Low,1.8,81
b2c0f9dc,RIDER_054,2,23,1,2,Low,4.8,54
0a24e663,RIDER_033,7,24,0,7,Medium,1.2,100
2e6dddeb,RIDER_095,1,6,1,10,Medium,0.0,40
dd25ba94,RIDER_014,2,3,1,1,Medium,2.9,40
d6e5e377,RIDER_065,6,18,1,3,High,5.2,96
8d587ea9,RIDER_110,5,5,1,1,Medium,1.6,55
3ea6a08f,RIDER_080,8,13,1,10,Medium,1.8,74
ac2efe3f,RIDER_054,2,1,0,3,Medium,7.2,61
4d689098,RIDER_125,1,17,1,0,Medium,2.2,50
d9c5e842,RIDER_131,7,3,0,9,Medium,-3.8,100
a5ed8e76,RIDER_134,6,19,1,4,Medium,2.3,72
7a4a2ccc,RIDER_025,8,21,0,2,Medium,2.0,86
79613058,RIDER_141,8,20,1,8,Low,3.0,82
9e38cdc7,RIDER_117,2,22,1,3,Medium,2.9,62
ecacbc65,RIDER_136,8,12,1,5,Low,2.1,71
ac120ed9,RIDER_149,6,8,0,8,Low,3.3,100
2ccaf585,RIDER_025,9,8,1,1,Medium,-2.8,77
16b7daaf,RIDER_079,7,15,1,6,Medium,11.0,90
e898a796,RIDER_068,2,11,0,2,Low,2.3,36
5e95d864,RIDER_012,8,20,1,0,Low,-2.3,69
20f98134,RIDER_032,9,1,1,8,Medium,-3.9,72
6b3a59a4,RIDER_128,7,16,1,8,Low,3.9,67
8caa20c4,RIDER_096,4,14,1,10,High,0.4,69
960e7443,RIDER_092,9,7,1,3,High,3.2,88
d95a8d3a,RIDER_141,4,6,1,8,High,10.5,73
b64b6aba,RIDER_031,4,21,0,6,Medium,2.1,100
64b5fe08,RIDER_078,9,4,1,3,High,6.4,90
75c0a9cb,RIDER_020,8,22,1,1,Medium,-1.9,79
95660647,RIDER_146,4,8,1,4,Medium,3.0,56
68cad824,RIDER_060,8,22,1,7,Medium,-1.4,84
843e659c,RIDER_134,8,19,1,9,Medium,-2.6,83
13015ec5,RIDER_093,7,3,0,9,Medium,2.8,100
e428f4dc,RIDER_043,10,4,0,5,High,7.9,100
84cf628e,RIDER_130,6,13,0,10,Medium,5.9,100
398820ca,RIDER_060,8,21,1,4,Medium,12.9,100
85cd43e7,RIDER_031,7,2,0,3,Low,1.8,66
badf7427,RIDER_005,5,11,0,10,High,3.4,100
8f04f627,RIDER_010,4,16,1,5,Low,4.7,67
6eb6ef52,RIDER_089,2,10,1,10,High,2.5,58
04fa4273,RIDER_130,8,15,1,2,Medium,5.5,89
ca27883f,RIDER_126,9,10,1,1,Medium,-0.2,71
57af55ae,RIDER_011,4,2,1,0,Medium,-0.8,45
c9ae4728,RIDER_056,4,6,1,8,Medium,-0.1,52
ebc45aae,RIDER_083,5,14,1,0,Medium,-2.0,58
811b4e99,RIDER_137,2,2,1,10,Low,-4.7,31
30708e0e,RIDER_099,7,10,1,3,Low,1.4,64
aa82e07b,RIDER_149,5,17,1,5,Low,-6.9,64
1e6a86e4,RIDER_073,6,8,0,8,Medium,0.4,100
27d4e8e3,RIDER_115,4,16,1,3,Medium,-6.3,50
8ff7407b,RIDER_007,8,14,0,6,Medium,8.4,100
54596f15,RIDER_080,8,10,1,6,High,0.4,83
5baa0491,RIDER_144,5,13,1,5,High,-9.2,77
abcb4a93,RIDER_097,6,1,1,8,High,2.1,61
b7ebae20,RIDER_004,3,10,0,10,Medium,3.1,100
fbc38fa4,RIDER_004,1,22,1,9,Low,-0.4,46
f8af602e,RIDER_103,9,12,1,6,Medium,8.5,96
e84a7810,RIDER_040,9,17,1,2,Low,4.4,75
8f2485e1,RIDER_017,3,24,0,5,Low,1.0,90
2a10a2bf,RIDER_101,4,14,1,6,Medium,4.1,71
0b6b1083,RIDER_103,7,5,1,6,High,8.2,81
66a57253,RIDER_124,2,19,1,5,Medium,-2.9,49
e6117cd9,RIDER_052,3,5,1,2,High,-1.3,54
425d28aa,RIDER_052,6,15,0,5,Low,2.1,99
9ce90e9a,RIDER_124,8,13,0,1,Medium,-4.7,73
1a26c51d,RIDER_063,1,17,1,9,Medium,3.1,52
6eeb003e,RIDER_116,4,1,1,0,Medium,8.6,55
de68c8d8,RIDER_062,1,14,0,7,Medium,1.5,90
1fc11526,RIDER_007,2,4,1,2,High,-4.3,51
6ef2ec04,RIDER_092,8,9,0,7,Medium,5.2,100
a442590a,RIDER_014,6,17,0,2,High,8.6,90
be486865,RIDER_086,9,3,1,1,Low,-8.9,60
49383c1d,RIDER_133,2,13,0,7,High,4.1,100
3f1d56a0,RIDER_130,3,12,1,2,Low,4.6,54
c38304e6,RIDER_062,9,16,1,7,Low,3.9,78
6cf9732e,RIDER_149,9,4,0,1,Medium,2.9,74
b54bc9f3,RIDER_079,6,18,0,3,Medium,2.5,97
8cffec0c,RIDER_149,3,23,0,8,Medium,1.0,100
ad3a8e7f,RIDER_138,5,3,1,0,High,7.9,72
392f6967,RIDER_058,2,17,0,1,Medium,2.4,56
0903473e,RIDER_120,7,1,1,1,Medium,11.6,69
174d3e5c,RIDER_133,10,19,1,8,Medium,5.8,100
0f672e38,RIDER_065,8,22,1,9,Medium,2.4,87
6934ebcf,RIDER_013,6,4,1,4,Low,-1.7,43
818d0a4c,RIDER_082,8,17,1,10,Medium,4.3,86
18bae143,RIDER_139,2,7,1,3,Low,-1.3,37
1f60b970,RIDER_149,3,2,0,9,High,-0.6,100
ad4424b5,RIDER_052,7,12,0,9,Medium,0.5,100
2e4dabbe,RIDER_117,10,5,0,3,Medium,-3.1,94
d1840a24,RIDER_026,1,16,1,6,High,9.0,71
fc84e27c,RIDER_034,7,8,0,2,Low,-2.8,52
8863b400,RIDER_052,6,23,0,8,Medium,3.1,100
1daf5eb5,RIDER_112,8,8,1,4,Low,-1.2,59
71d2723a,RIDER_082,7,13,0,10,Medium,-3.7,100
877522b7,RIDER_042,4,14,1,8,Medium,1.1,58
448d6d47,RIDER_021,3,11,1,0,Low,1.4,42
fb485548,RIDER_042,3,6,1,9,Medium,8.1,55
7106fc29,RIDER_141,4,16,0,7,Medium,3.7,100
a4e2d0cc,RIDER_113,9,23,0,1,Medium,2.9,97
86251b06,RIDER_105,9,22,1,7,High,5.0,100
b2a985a5,RIDER_017,2,15,1,3,Medium,0.9,51
e0f1f22f,RIDER_120,5,16,0,1,Medium,-0.4,63
98035e05,RIDER_137,1,13,0,1,Medium,-0.6,44
c3c7b5cb,RIDER_129,4,12,1,5,Medium,-0.9,56
7143b472,RIDER_130,2,18,1,2,Medium,3.2,55
e7e68e4b,RIDER_060,8,18,0,10,High,-3.8,100
27da69ba,RIDER_048,4,14,1,9,Low,1.1,48
10700182,RIDER_029,5,2,1,2,Low,7.3,46
a9b3990e,RIDER_097,4,22,1,8,Medium,3.2,71
07b96c97,RIDER_010,5,2,0,4,Low,1.6,69
50ff87e2,RIDER_058,5,3,0,6,Low,-0.1,79
9e570ee2,RIDER_021,5,24,1,4,Low,-1.4,69
eb490af1,RIDER_028,3,8,1,1,High,7.0,68
556748af,RIDER_034,7,11,1,10,Low,2.4,68
9041ac60,RIDER_008,3,12,1,10,Low,-0.0,46
b3e07ba3,RIDER_079,2,4,1,7,Medium,0.8,31
8a153102,RIDER_145,3,9,1,8,High,-1.5,57
51786593,RIDER_087,3,24,1,10,Medium,2.4,65
0c90668d,RIDER_088,8,17,1,1,High,2.4,97
b5052533,RIDER_069,4,24,0,1,High,4.4,91
2a624452,RIDER_087,3,16,1,3,Medium,-4.1,58
e25c2e44,RIDER_101,10,17,1,7,Medium,2.5,86
6a1a30ba,RIDER_008,5,15,1,4,Medium,4.2,68
8ff19cf6,RIDER_077,4,20,1,4,Medium,1.4,71
12aeb5d8,RIDER_087,9,22,1,6,Low,7.4,94
c12bc828,RIDER_043,8,7,1,3,High,4.6,76
a38d49c6,RIDER_129,7,10,1,8,Medium,6.3,83
ac0728ea,RIDER_109,8,4,1,3,High,-2.3,75
cd330bcf,RIDER_017,5,24,0,7,Medium,-5.3,100
550a8cc3,RIDER_133,4,24,1,2,Medium,3.1,74
56817c9b,RIDER_148,7,14,1,5,High,-6.1,81
90a99378,RIDER_021,1,14,1,0,Medium,-0.4,37
35a0c1b5,RIDER_058,6,14,0,6,Medium,1.9,100
ed850e59,RIDER_110,8,14,1,10,High,5.0,97
f286e18d,RIDER_139,7,22,0,6,Low,2.4,100
9c0e979c,RIDER_143,2,20,1,1,Medium,7.8,69
d444bf81,RIDER_135,7,18,0,4,Low,-0.8,92
7cf552b9,RIDER_028,6,15,1,3,High,-1.6,78
f7ba7bbc,RIDER_051,5,23,0,9,Medium,11.1,100
ba9e9756,RIDER_005,4,19,0,8,Low,1.4,100
f062d123,RIDER_005,1,13,1,1,Low,2.5,37
f08c16c8,RIDER_094,2,12,0,2,Medium,-0.3,48
ac645e9a,RIDER_096,7,19,1,0,Medium,-1.5,76
e3762d23,RIDER_008,10,19,1,9,Low,1.4,81
8541652a,RIDER_064,3,20,1,4,High,6.2,81
477a2091,RIDER_138,5,2,0,2,High,1.1,59
e466a556,RIDER_038,8,21,1,3,Medium,-8.0,80
c62f80a2,RIDER_111,8,3,1,3,Medium,-2.4,70
42944cf8,RIDER_112,6,10,1,5,High,9.5,85
6de09b16,RIDER_081,5,5,1,9,High,-8.1,64
840a5bdd,RIDER_136,2,12,1,6,Low,-0.9,37
d56b2fd3,RIDER_104,9,7,0,6,Medium,3.8,100
8113e39c,RIDER_073,1,9,0,10,High,3.9,100
42a58d42,RIDER_049,2,2,1,7,Medium,3.9,42
165939f0,RIDER_036,1,10,1,2,High,5.6,63
83592b13,RIDER_126,4,6,1,4,High,1.1,55
f5d713ed,RIDER_068,4,12,1,9,Medium,-2.1,60
db801727,RIDER_078,5,6,1,5,High,1.1,69
189fc9c4,RIDER_105,5,3,1,5,Low,6.8,48
c55099fe,RIDER_122,8,10,1,7,Low,-4.6,60
fac1a9e0,RIDER_119,3,9,1,4,Low,0.2,38
2551e767,RIDER_114,6,20,0,4,Medium,2.1,100
6a1eb8e7,RIDER_010,3,5,1,0,Low,-0.6,33
4804b102,RIDER_149,2,3,1,0,Medium,-0.1,32
69a94597,RIDER_140,8,5,0,5,Low,3.6,92
90d0cc1d,RIDER_091,1,8,1,9,Medium,2.5,33
98a96397,RIDER_002,9,8,0,9,High,5.8,100
894bc226,RIDER_118,7,14,0,4,Medium,4.2,100
1a2235ca,RIDER_013,10,24,0,10,High,6.1,100
5fda9c59,RIDER_095,4,22,1,9,Low,-0.6,65
32ec393e,RIDER_144,3,17,1,5,Medium,12.4,74
6d17ea6e,RIDER_032,6,11,1,8,Low,-4.7,52
8c7060f5,RIDER_032,9,16,1,7,Medium,5.2,84
dc2f4c26,RIDER_124,9,6,1,6,Medium,-2.1,65
17c11ea5,RIDER_011,4,11,1,6,Medium,-4.6,55
4f3a1e52,RIDER_010,10,10,0,5,Low,8.7,100
3f16c571,RIDER_015,5,23,1,5,Low,0.5,61
b2ce3f6b,RIDER_017,9,9,1,0,Medium,-3.1,66
8d47daaa,RIDER_146,2,24,1,6,Medium,0.4,60
b5a30ee8,RIDER_059,2,24,1,4,Low,-0.7,48
4262de70,RIDER_078,5,15,1,6,Medium,1.4,65
e875bdaf,RIDER_124,1,7,1,5,Low,0.7,32
dee76441,RIDER_114,8,18,1,7,High,-3.4,88
b845342d,RIDER_022,5,1,1,2,Medium,2.3,51
51c5359f,RIDER_032,10,15,1,7,Low,1.9,85
bfd7fe47,RIDER_113,2,2,1,6,Medium,8.5,47
afabbe9e,RIDER_120,9,22,1,0,Medium,7.8,100
79af804e,RIDER_149,2,2,1,2,High,2.0,46
55645878,RIDER_122,7,10,0,9,Medium,3.8,100
e73941f5,RIDER_032,8,20,1,3,Medium,-2.2,84
a66c54b4,RIDER_119,6,15,1,8,Medium,4.6,70
95d559de,RIDER_039,7,10,1,5,Medium,12.9,92
3591abbd,RIDER_012,1,19,1,6,Medium,-2.6,41
105e36f1,RIDER_018,4,22,1,4,Low,-0.4,63
0c07e6b3,RIDER_149,7,13,1,2,Medium,3.0,69
001d4dd7,RIDER_141,1,24,1,4,Medium,2.7,60
06e05155,RIDER_149,1,11,1,6,Medium,2.5,49
ba59be7b,RIDER_126,6,22,0,8,Medium,-0.7,100
fc550c85,RIDER_136,4,2,0,8,Low,-3.6,88
6ce66b12,RIDER_046,3,21,1,7,Medium,-1.4,53
b95cc9c2,RIDER_104,5,13,1,4,Medium,5.3,67
8dd8e7b7,RIDER_135,9,22,1,6,Low,10.1,100
124c3298,RIDER_086,10,22,1,3,Low,4.1,91
115f9ae1,RIDER_150,10,21,0,9,Medium,0.7,100
b166f0c6,RIDER_089,10,1,1,4,Low,5.3,72
4cc7cfce,RIDER_022,3,5,1,3,High,-3.4,49
f55f3b8f,RIDER_092,5,21,1,2,Low,1.9,59
72d2c62d,RIDER_029,10,22,0,10,Low,-0.4,100
4047f6ab,RIDER_013,5,7,1,0,Low,0.9,48
c1e89f65,RIDER_002,9,13,1,4,Low,-0.3,67
f8a6a510,RIDER_029,10,13,0,1,Medium,-2.4,82
60b4dce2,RIDER_027,4,20,1,5,Low,8.8,71
2a2c52c7,RIDER_050,1,23,1,4,Low,-0.5,44
5bce9057,RIDER_095,10,21,0,10,High,-0.5,100
ee17cdd5,RIDER_088,5,6,1,1,Low,1.8,47
1032c7bb,RIDER_044,1,20,0,7,Low,2.8,92
e09398bc,RIDER_022,6,12,1,4,Medium,8.5,75
bac6f536,RIDER_097,10,8,1,1,Medium,2.7,83
456b7272,RIDER_003,10,9,1,0,Medium,4.2,84
967454d5,RIDER_118,7,18,1,1,High,-5.4,80
de6d699c,RIDER_019,1,11,1,0,Medium,3.2,52
c81443cd,RIDER_023,10,20,0,9,Medium,-1.0,100
397f893a,RIDER_030,4,11,1,9,High,-1.0,71
8f5a0f48,RIDER_039,9,24,0,2,Medium,-2.8,88
0f832776,RIDER_108,1,24,0,2,Low,0.7,47
af2ee715,RIDER_111,9,15,1,9,Medium,3.5,94
5e33c7e0,RIDER_025,8,9,1,0,Medium,3.7,65
496783ac,RIDER_128,5,3,1,6,Medium,2.8,52
d7d05fac,RIDER_111,6,17,1,9,Low,-0.5,67
a78f69d6,RIDER_136,7,17,1,6,Medium,-0.9,72
456eed6a,RIDER_106,4,3,1,8,Low,0.3,38
d4e78bb5,RIDER_144,6,19,1,4,Medium,2.4,80
88e502d8,RIDER_072,7,9,1,3,Medium,-4.3,64
95d75efd,RIDER_129,6,17,1,4,Medium,1.0,77
6900c751,RIDER_108,6,23,1,7,Medium,0.5,78
d4d24eff,RIDER_005,2,18,1,7,Medium,3.4,56
c2d3aa4e,RIDER_003,5,23,0,3,Medium,13.3,100
72011388,RIDER_132,3,15,1,7,High,2.0,74
13aa62ce,RIDER_104,7,1,1,3,Medium,2.0,55
233f9f22,RIDER_064,4,10,1,3,Medium,4.6,58
42c1c11d,RIDER_106,1,8,1,10,High,1.2,46
596f451d,RIDER_098,6,10,1,7,Low,3.7,58
ddc31276,RIDER_010,6,2,0,1,Low,7.2,53
cd71f593,RIDER_149,7,19,1,3,Medium,0.8,79
e03532f3,RIDER_128,8,14,1,0,Medium,8.1,80
ef0ec78e,RIDER_046,3,8,1,0,High,2.8,61
872b8cb4,RIDER_066,6,19,1,10,Medium,5.2,83
d5bacfa3,RIDER_112,10,1,0,7,Medium,6.1,100
97c08adb,RIDER_013,2,16,0,3,Medium,7.3,84
76c61e0c,RIDER_137,9,24,1,5,High,6.5,100
4d6aa94e,RIDER_086,2,15,0,4,Low,7.6,82
696f169a,RIDER_090,3,20,1,9,Medium,2.7,60
790577a8,RIDER_058,10,24,0,5,Low,-0.8,100
b7123c8f,RIDER_054,2,5,1,3,Medium,2.4,44
4e4c7e02,RIDER_012,9,3,0,3,Medium,-2.3,78
7b048b08,RIDER_014,1,17,1,6,High,0.7,53
ef04b12f,RIDER_121,5,10,1,0,Medium,-0.4,56
9a1fd1ca,RIDER_121,1,5,0,8,Low,-4.0,77
d3e20ebb,RIDER_020,5,11,1,9,High,5.7,76
9a5130c9,RIDER_075,8,6,1,2,High,7.3,81
65f341ff,RIDER_144,8,4,1,3,Low,-0.9,60
065a85a7,RIDER_070,8,7,0,8,Low,4.6,100
0c36e19e,RIDER_056,2,19,0,4,Medium,12.6,93
55da2543,RIDER_101,8,7,0,3,Medium,6.8,86
9715b1a7,RIDER_132,5,14,0,5,High,-2.1,100
ede5b26b,RIDER_111,1,17,1,0,Low,5.6,47
1c600e8c,RIDER_125,7,23,1,9,Medium,1.3,80
75062813,RIDER_132,6,17,1,0,Medium,5.5,81
8b60ac0a,RIDER_020,5,13,1,4,Low,11.3,72
15ad5a4d,RIDER_138,1,1,1,4,Medium,1.7,31
accff8be,RIDER_024,1,2,1,10,Medium,7.6,41
5dca3a78,RIDER_037,6,18,1,8,High,-1.0,81
ed6c3f0b,RIDER_054,10,4,1,0,Medium,0.1,75
e6980170,RIDER_103,7,13,1,2,Medium,-5.9,62
9087f678,RIDER_149,10,1,0,2,Low,8.5,72
251fc629,RIDER_038,10,4,0,3,Low,-4.6,78
fbd23d8b,RIDER_004,1,2,0,6,Low,-2.5,61
c2bae1b5,RIDER_057,9,4,0,6,Low,2.9,100
bcfe7899,RIDER_020,4,16,1,9,Medium,10.2,75
42f61839,RIDER_017,5,4,1,4,Medium,-5.6,49
1253f1e0,RIDER_119,2,9,0,8,Low,3.5,85
54854bf3,RIDER_071,10,17,1,6,Medium,-3.7,89
f219bc9c,RIDER_004,8,21,0,1,Low,8.7,92
e7412431,RIDER_014,2,23,1,2,High,2.7,75
5c05f7cb,RIDER_003,3,20,1,10,Medium,8.2,70
4b99e468,RIDER_080,9,21,1,6,Medium,-1.1,84
032c66d7,RIDER_055,2,2,0,4,Medium,0.2,65
0e065518,RIDER_132,6,3,0,6,Medium,-1.7,100
08fc19ad,RIDER_120,4,23,0,8,Medium,7.8,100
06568942,RIDER_024,7,15,0,8,High,7.7,100
4cf91796,RIDER_082,6,7,1,2,Medium,-0.6,59
91fc7172,RIDER_147,10,4,1,7,Medium,5.9,85
39c423d7,RIDER_060,9,12,0,5,Medium,1.6,100
f72e6722,RIDER_147,9,1,1,3,Medium,-5.8,70
907a3c51,RIDER_049,10,17,1,3,High,4.0,100
415beb63,RIDER_063,4,4,1,3,Medium,5.4,62
5db18a1a,RIDER_110,1,4,1,6,Low,6.4,36
fd76cfb8,RIDER_150,2,22,0,5,Medium,2.3,93
9b1ade14,RIDER_109,8,23,1,1,High,0.6,100
b47e6261,RIDER_076,10,9,0,4,High,0.0,100
4cccbe54,RIDER_030,8,21,0,4,Medium,5.6,100
5f5c646a,RIDER_058,2,10,1,5,Low,3.7,40
c833e751,RIDER_117,4,19,1,6,Medium,-0.5,64
46894467,RIDER_100,1,19,1,10,Low,3.1,43
3981a017,RIDER_019,7,15,0,7,Medium,4.9,100
0dc3f66c,RIDER_094,4,22,1,9,Medium,5.0,73
92ba358a,RIDER_113,8,17,1,7,High,2.0,92
76db8f6d,RIDER_146,9,7,0,10,Low,7.0,100
0801ba34,RIDER_063,9,3,1,4,Medium,-1.2,74
fe7557a8,RIDER_116,3,5,0,1,Low,2.2,33
3798d88d,RIDER_113,5,16,0,9,Medium,5.7,100
99436b49,RIDER_047,6,23,1,7,Low,3.2,74
b46742c7,RIDER_057,6,7,1,5,High,2.3,67
d3e01610,RIDER_118,10,16,1,2,Medium,-1.0,84
02fa754a,RIDER_045,8,9,0,3,Medium,-3.2,88
9c76eb8c,RIDER_145,6,1,1,0,Low,-0.7,47
7fccb37e,RIDER_004,6,3,1,2,Medium,6.7,58
a762f355,RIDER_148,4,8,1,3,Low,-0.6,41
37fcc590,RIDER_047,7,18,0,1,Low,2.0,68
3fcfe34b,RIDER_143,8,24,1,5,Medium,10.0,99
c1de8a37,RIDER_047,3,24,0,7,Medium,6.1,100
2408a2ec,RIDER_078,7,18,1,5,Low,1.4,72
51458831,RIDER_124,3,24,1,9,Medium,1.0,66
b4acfb30,RIDER_075,8,19,0,2,Medium,7.8,95
fb182fb6,RIDER_103,1,7,1,8,High,0.6,44
f243fe7e,RIDER_137,1,20,1,3,High,2.0,68
35df55b4,RIDER_090,6,6,1,5,Medium,1.2,61
1e5c3cd5,RIDER_144,10,11,1,3,High,8.6,100
e654e543,RIDER_069,9,5,0,3,Medium,2.0,83
d6b93928,RIDER_061,4,12,1,10,Low,0.7,51
b147a1de,RIDER_138,6,1,0,1,Medium,4.8,60
ae84cb5d,RIDER_050,5,19,0,9,High,9.8,100
cbd7d4d9,RIDER_003,1,11,0,1,High,-2.9,48
f7189e4f,RIDER_107,6,15,0,1,High,3.4,86
439f15e2,RIDER_113,9,16,1,1,Medium,-1.3,81
29ef3193,RIDER_094,3,3,0,7,Medium,7.7,90
a2e16945,RIDER_118,3,11,1,9,Low,-2.5,42
98003029,RIDER_081,2,11,1,3,Low,5.2,37
22e3605d,RIDER_109,4,10,1,3,Medium,-0.9,51
8d231877,RIDER_051,10,2,1,9,Medium,8.6,82
b3bf5f8a,RIDER_147,3,20,1,9,Medium,11.7,75
a12e23a9,RIDER_035,2,5,1,10,Medium,6.9,49
034f134f,RIDER_046,1,23,1,2,Medium,1.8,52
4378686a,RIDER_069,3,23,1,4,High,-2.8,72
f89d5939,RIDER_093,10,8,1,3,Low,2.8,80
6a393b89,RIDER_064,6,13,0,6,Medium,3.0,100
b345f953,RIDER_049,9,15,1,9,Medium,11.3,96
be403190,RIDER_149,5,2,1,6,Low,2.5,40
6e3207ed,RIDER_074,3,12,1,5,Medium,-0.8,55
931f6fb2,RIDER_005,5,24,1,6,Low,2.8,72
9fdfe5ed,RIDER_100,5,8,1,6,Medium,0.5,51
642be5a8,RIDER_070,5,21,1,7,Medium,1.6,74
31a21ae2,RIDER_090,7,19,1,10,High,10.7,100
65cc5752,RIDER_004,5,23,1,0,Medium,-1.4,75
13486aad,RIDER_126,7,1,1,2,Medium,5.8,67
41231974,RIDER_039,9,8,0,2,High,0.7,92
e10677df,RIDER_129,5,10,1,4,High,1.9,67
1d07a64e,RIDER_024,2,13,0,9,Medium,1.9,100
1c12afd9,RIDER_057,5,5,0,6,Low,-1.9,79
45563690,RIDER_100,8,22,1,9,Low,4.4,80
c11d0f99,RIDER_070,4,9,0,5,Medium,-7.0,84
3d4c727b,RIDER_041,2,10,0,3,Medium,0.8,60
a3c4d7dd,RIDER_060,10,14,0,5,Low,3.2,100
2a86e9d6,RIDER_108,3,24,1,6,Medium,4.3,76
fc13f94f,RIDER_057,9,11,1,3,Low,4.1,78
88e4f267,RIDER_031,9,14,1,10,High,-2.5,87
7123add1,RIDER_084,8,3,1,7,High,0.3,68
bb21d92c,RIDER_036,8,21,0,4,Medium,2.6,100
ff25e308,RIDER_108,8,16,0,2,Low,-1.0,67
19293b16,RIDER_106,8,20,1,1,Medium,2.7,89
d809149f,RIDER_086,8,17,1,0,Low,4.2,73
7f003fea,RIDER_135,1,5,0,3,Medium,-0.2,53
2d233b1b,RIDER_014,6,7,1,1,Medium,4.6,66
30345ece,RIDER_120,9,17,1,2,Low,1.0,77
289a8bec,RIDER_138,8,20,1,0,Medium,-1.3,83
69a6faa4,RIDER_080,3,22,0,5,Low,7.3,100
213e167b,RIDER_144,1,11,0,3,Medium,0.1,59
07a998ad,RIDER_106,2,12,1,4,Low,-3.7,41
56199507,RIDER_070,2,24,1,7,Medium,-0.0,56
af9b3436,RIDER_044,7,2,0,10,Medium,3.0,100
e09fdb9f,RIDER_073,6,19,0,3,High,3.3,100
41c8babf,RIDER_045,2,5,1,5,Medium,-2.4,41
c62417cd,RIDER_107,8,11,1,2,Medium,4.5,80
13d51e94,RIDER_084,9,23,0,7,High,1.8,100
a74160b2,RIDER_082,7,19,1,2,Medium,-3.8,76
2403e924,RIDER_107,4,7,1,6,Medium,-4.7,43
ebdfb5dc,RIDER_021,1,21,0,6,Low,2.8,89
df883cf6,RIDER_007,4,22,1,2,High,0.7,81
f7f2a6f4,RIDER_070,4,6,0,2,Medium,-1.5,52
7a90f362,RIDER_127,8,11,1,9,Low,-0.5,66
35aa8b6e,RIDER_143,4,14,1,9,Low,1.6,52
3e9395fe,RIDER_148,4,4,1,10,Medium,1.5,49
74bcdda4,RIDER_143,2,8,1,7,Low,1.5,39
ebe9934b,RIDER_149,10,9,1,10,Medium,1.4,84
0ea70f77,RIDER_120,7,2,0,2,Low,9.9,61
b81ed656,RIDER_128,4,11,1,1,Medium,-0.0,48
5b5205b4,RIDER_142,6,20,0,4,Low,4.9,100
79050f82,RIDER_057,3,22,1,10,Medium,4.4,69
c8b6ecd6,RIDER_058,7,7,1,6,Low,-0.3,54
3eefb8e6,RIDER_021,6,4,1,7,Medium,-4.8,59
5fac5cd1,RIDER_082,3,24,1,0,High,0.3,76
eadcd2a2,RIDER_069,4,14,1,1,High,-4.6,71
3319ec4c,RIDER_131,10,24,1,6,Low,-5.2,94
8a1d263c,RIDER_087,5,1,0,8,Medium,-0.0,100
4c469c03,RIDER_049,9,24,1,2,Medium,2.3,92
5a5a0b10,RIDER_147,6,12,1,7,High,1.1,76
853a6179,RIDER_115,4,19,1,9,Medium,-4.5,64
beb725be,RIDER_089,7,5,1,2,Low,-2.9,55
946511f5,RIDER_085,2,8,1,3,Low,2.6,39
de8db514,RIDER_128,4,11,0,1,Medium,4.5,58
174f2847,RIDER_140,5,22,0,8,Low,-1.3,100
26634fa1,RIDER_117,4,4,0,4,High,1.9,100
e155a489,RIDER_127,4,15,1,4,High,2.8,76
1b14e9a6,RIDER_071,9,20,0,3,Medium,8.9,100
0e2ac4ff,RIDER_086,2,12,1,4,Low,8.3,55
187657b0,RIDER_033,6,20,1,0,Medium,4.4,77
2feb1981,RIDER_081,8,22,1,9,Medium,-6.2,90
3e60227c,RIDER_061,8,23,0,9,Medium,7.9,100
2bdc22e5,RIDER_061,7,21,1,5,Low,3.9,79
eec504a1,RIDER_098,10,10,1,10,Medium,-0.6,77
42222dd9,RIDER_028,4,24,0,3,Low,9.9,97
64a3b5ac,RIDER_043,7,16,1,3,Medium,0.7,76
6c6e3dab,RIDER_086,10,23,1,4,High,10.6,100
39427a84,RIDER_017,6,8,1,0,High,-2.5,70
ed6e2502,RIDER_098,6,20,0,3,Medium,0.3,99
f98c75b3,RIDER_098,2,8,1,9,High,-6.2,55
2f4fd0ad,RIDER_065,8,6,1,2,Low,0.1,49
4289724d,RIDER_074,8,3,0,4,Medium,6.8,100
7aa8ee7d,RIDER_085,7,8,1,9,Medium,-0.2,54
931da2ce,RIDER_005,9,23,1,4,Medium,-1.3,85
4595df84,RIDER_002,8,10,0,7,Medium,7.0,100
